,id,group_id,description,cost,currency_code,category,id,first_name,created_at,updated_at
30,27555627,30109179,Blaze Yash,1.45,USD,General,27555627,Geet,2022-10-24T01:14:37Z,2022-10-24T01:14:37Z
31,27555627,30109179,Green Peppers,0.43,USD,General,27555627,Geet,2022-10-24T01:12:39Z,2022-10-24T01:12:39Z
32,27555627,30109179,Onions,0.79,USD,Groceries,27555627,Geet,2022-10-24T01:12:23Z,2022-10-24T01:12:23Z
33,27555627,30109179,Peppers,0.66,USD,General,27555627,Geet,2022-10-20T22:47:21Z,2022-10-20T22:47:21Z
34,32703372,,Bread,4.69,USD,Groceries,32703372,yashdani,2022-10-20T07:59:56Z,2022-10-20T07:59:56Z
35,27555627,30109179,Party,2.81,USD,Liquor,27555627,Geet,2022-10-19T06:52:13Z,2022-10-19T06:53:32Z
36,41535264,30109179,bukake,5.0,USD,General,41535264,Akshaya,2022-10-19T06:50:45Z,2022-10-19T06:50:45Z
37,41535264,30109179,belvita,6.0,USD,General,41535264,Akshaya,2022-10-19T06:49:52Z,2022-10-19T06:49:52Z
38,46379417,30109179,Desi Roti,9.58,USD,Dining out,46379417,swapnilarya68,2022-10-19T06:49:30Z,2022-10-19T06:49:30Z
39,41535264,30109179,sandwich,1.5,USD,Dining out,41535264,Akshaya,2022-10-19T06:49:34Z,2022-10-19T06:49:34Z
40,46379417,30109179,Ginger,0.4,USD,Groceries,46379417,swapnilarya68,2022-10-17T21:32:13Z,2022-10-17T21:32:13Z
41,32703372,30109179,Oroweat,4.69,USD,General,32703372,yashdani,2022-10-17T19:09:02Z,2022-10-17T19:09:02Z
42,32703372,30109179,Calidad,1.99,USD,General,32703372,yashdani,2022-10-17T19:08:17Z,2022-10-17T19:08:17Z
43,27555627,30109179,Coke zero,2.59,USD,General,27555627,Geet,2022-10-17T04:04:50Z,2022-10-24T06:09:14Z
44,43357520,30109179,Red onions ,0.8,USD,Groceries,43357520,Meet,2022-10-16T21:20:47Z,2022-10-16T21:20:47Z
45,46379417,30109179,Bag fee,0.04,USD,General,46379417,swapnilarya68,2022-10-16T09:06:11Z,2022-10-16T09:06:11Z
46,46379417,30109179,Garlic bread,0.6,USD,Groceries,46379417,swapnilarya68,2022-10-16T09:05:59Z,2022-10-16T09:05:59Z
47,46379417,30109179,French bread,0.4,USD,Groceries,46379417,swapnilarya68,2022-10-16T09:05:46Z,2022-10-16T09:05:46Z
48,46379417,30109179,Tomatoes,1.03,USD,General,46379417,swapnilarya68,2022-10-16T09:05:21Z,2022-10-16T09:05:21Z
49,46379417,30109179,Pasta Shizz,2.18,USD,Groceries,46379417,swapnilarya68,2022-10-14T01:30:38Z,2022-10-14T01:30:40Z
50,46379417,30109179,Onions,0.42,USD,Groceries,46379417,swapnilarya68,2022-10-14T01:30:08Z,2022-10-14T01:30:08Z
51,46379417,30109179,Cheddar cheese,0.5,USD,Groceries,46379417,swapnilarya68,2022-10-14T01:29:50Z,2022-10-14T01:29:50Z
52,46379417,30109179,Gopi Paneer,1.6,USD,General,46379417,swapnilarya68,2022-10-13T03:40:46Z,2022-10-13T03:40:46Z
53,46379417,30109179,Rajma,1.5,USD,General,46379417,swapnilarya68,2022-10-13T03:39:49Z,2022-10-13T03:39:49Z
54,46379417,30109179,Toor daal,1.6,USD,General,46379417,swapnilarya68,2022-10-13T03:39:39Z,2022-10-13T03:39:39Z
55,46379417,30109179,Laccha Paratha,2.42,USD,Dining out,46379417,swapnilarya68,2022-10-13T03:39:31Z,2022-10-13T03:39:31Z
56,41535264,30109179,okra,1.43,USD,General,41535264,Akshaya,2022-10-11T07:23:06Z,2022-10-11T07:23:06Z
57,41535264,30109179,gum,9.99,USD,General,41535264,Akshaya,2022-10-11T07:21:32Z,2022-10-11T07:21:32Z
58,41535264,30109179,yogurt,6.0,USD,Groceries,41535264,Akshaya,2022-10-11T07:21:12Z,2022-10-11T07:21:12Z
59,41535264,30109179,tofu,0.72,USD,General,41535264,Akshaya,2022-10-11T07:20:54Z,2022-10-11T07:20:54Z
60,27555627,30109179,Vegetables,0.8,USD,Groceries,27555627,Geet,2022-10-11T07:20:06Z,2022-10-11T07:20:06Z
61,41535264,30109179,kash,7.0,USD,General,41535264,Akshaya,2022-10-11T07:20:32Z,2022-10-11T07:20:32Z
62,27555627,30109179,Bell pepper,0.26,USD,General,27555627,Geet,2022-10-11T07:19:33Z,2022-10-11T07:19:33Z
63,41535264,30109179,watermelon ,1.58,USD,Groceries,41535264,Akshaya,2022-10-11T07:19:24Z,2022-10-11T07:19:24Z
64,27555627,30109179,Yellow curry,0.59,USD,Dining out,27555627,Geet,2022-10-11T07:18:49Z,2022-10-11T07:18:49Z
65,41535264,30109179,bananas,1.69,USD,Groceries,41535264,Akshaya,2022-10-11T07:18:10Z,2022-10-17T20:29:33Z
66,41535264,30109179,apple,4.99,USD,Groceries,41535264,Akshaya,2022-10-11T07:17:04Z,2022-10-11T07:18:09Z
67,41535264,30109179,roma,0.89,USD,General,41535264,Akshaya,2022-10-11T07:16:44Z,2022-10-11T07:16:44Z
68,41535264,30109179,onion ,0.76,USD,Groceries,41535264,Akshaya,2022-10-11T07:15:55Z,2022-10-11T07:15:55Z
69,41535264,30109179,spinach,1.0,USD,General,41535264,Akshaya,2022-10-11T07:15:34Z,2022-10-11T07:15:34Z
70,41535264,30109179,belvita,12.0,USD,General,41535264,Akshaya,2022-10-11T07:14:41Z,2022-10-11T07:14:41Z
71,32703372,30109179,Bagel,2.1,USD,Dining out,32703372,yashdani,2022-10-09T03:15:42Z,2022-10-09T03:15:42Z
72,32703372,30109179,Marinara Sauce,0.4,USD,General,32703372,yashdani,2022-10-09T03:12:20Z,2022-10-09T03:12:20Z
73,32703372,30109179,Bread,1.56,USD,Groceries,32703372,yashdani,2022-10-09T03:12:04Z,2022-10-09T03:12:04Z
74,27555627,30109179,Pepperjack ,1.25,USD,General,27555627,Geet,2022-10-08T18:19:15Z,2022-10-08T18:19:15Z
75,46379417,30109179,Kroger Chips,2.79,USD,Groceries,46379417,swapnilarya68,2022-10-08T18:04:02Z,2022-10-08T18:04:02Z
76,46379417,30109179,Serrano Peppers,0.05,USD,General,46379417,swapnilarya68,2022-10-08T18:03:05Z,2022-10-08T18:03:05Z
77,46379417,30109179,Pita and Ginger,0.8,USD,Groceries,46379417,swapnilarya68,2022-10-07T04:19:09Z,2022-10-07T04:19:09Z
78,46379417,30109179,Kroger Wavy Casino Chips,2.79,USD,Groceries,46379417,swapnilarya68,2022-10-07T04:18:58Z,2022-10-07T04:18:58Z
79,46379417,30109179,Tomatoes ,0.63,USD,General,46379417,swapnilarya68,2022-10-07T04:18:16Z,2022-10-07T04:18:16Z
80,46379417,30109179,Potatoes ,1.1,USD,General,46379417,swapnilarya68,2022-10-07T04:18:06Z,2022-10-07T04:18:06Z
81,27555627,30109179,Canola Oil,0.91,USD,Groceries,27555627,Geet,2022-10-06T20:49:54Z,2022-10-06T20:49:54Z
82,27555627,30109179,Salt,0.12,USD,Groceries,27555627,Geet,2022-10-06T20:49:44Z,2022-10-06T20:49:44Z
83,27555627,30109179,Black beans,0.34,USD,Groceries,27555627,Geet,2022-10-06T20:49:34Z,2022-10-06T20:49:34Z
84,27555627,29433704,Dishwasher Powder,1.01,USD,General,27555627,Geet,2022-10-06T20:46:44Z,2022-10-06T20:46:44Z
85,27555627,29433704,Dishwasher Liquid,0.89,USD,Household supplies,27555627,Geet,2022-10-06T20:46:03Z,2022-10-06T20:46:03Z
86,27555627,29433704,Clorox,1.35,USD,General,27555627,Geet,2022-10-06T20:45:52Z,2022-10-06T20:45:52Z
87,27555627,29433704,Bounty,2.75,USD,General,27555627,Geet,2022-10-06T20:42:46Z,2022-10-06T20:44:08Z
88,27555627,29433704,Chopper,2.62,USD,General,27555627,Geet,2022-10-06T20:28:04Z,2022-10-06T20:28:04Z
89,27555627,30109179,Onions and green peopers,1.45,USD,Groceries,27555627,Geet,2022-10-06T20:27:33Z,2022-10-06T20:27:33Z
90,27555627,30109179,Bell peppers,0.51,USD,General,27555627,Geet,2022-10-06T20:23:08Z,2022-10-06T20:23:08Z
91,46379417,30109179,Garlic,0.3,USD,Groceries,46379417,swapnilarya68,2022-10-03T22:19:41Z,2022-10-03T22:19:41Z
92,32703372,30109179,Doritos,0.0,USD,General,32703372,yashdani,2022-10-03T04:06:46Z,2022-10-03T04:06:46Z
93,32703372,30109179,Cheetos,0.0,USD,General,32703372,yashdani,2022-10-03T04:06:24Z,2022-10-03T04:06:24Z
94,41535264,29433704,blue moon,6.0,USD,General,41535264,Akshaya,2022-10-02T23:10:53Z,2022-10-02T23:10:53Z
