,id,group_id,description,cost,currency_code,category,id,first_name,created_at,updated_at
108,27555627,29433704,Blaze,7.94,USD,General,27555627,Geet,2023-04-03T18:45:04Z,2023-04-19T08:56:11Z
109,27555627,29433704,Somi somi,4.25,USD,General,27555627,Geet,2023-04-03T18:24:27Z,2023-04-03T18:24:27Z
110,41535264,29433704,uber + lyft,6.11,USD,Taxi,41535264,Akshaya,2023-04-03T18:20:33Z,2023-04-03T18:20:33Z
111,41535264,29433704,coco,24.0,USD,General,41535264,Akshaya,2023-04-03T18:19:36Z,2023-04-03T18:19:36Z
112,32703372,30109179,Flour,1.6,USD,General,32703372,yashdani,2023-04-01T20:41:14Z,2023-04-01T20:41:14Z
113,32703372,30109179,Cilantro,0.2,USD,General,32703372,yashdani,2023-04-01T20:41:05Z,2023-04-01T20:41:05Z
114,32703372,30109179,Red onion,0.18,USD,Groceries,32703372,yashdani,2023-04-01T20:40:39Z,2023-04-01T20:40:39Z
115,32703372,30109179,Brocolli,1.0,USD,General,32703372,yashdani,2023-04-01T20:39:58Z,2023-04-01T20:39:58Z
116,32703372,30109179,Red bell pepper,0.25,USD,General,32703372,yashdani,2023-04-01T20:39:42Z,2023-04-01T20:39:42Z
117,32703372,30109179,Roma,0.66,USD,General,32703372,yashdani,2023-04-01T20:39:31Z,2023-04-01T20:39:31Z
118,32703372,30109179,Veg broth,0.4,USD,Groceries,32703372,yashdani,2023-04-01T20:39:17Z,2023-04-01T20:39:17Z
119,32703372,30109179,Spinach,1.0,USD,General,32703372,yashdani,2023-04-01T20:38:58Z,2023-04-01T20:38:58Z
120,32703372,30109179,Naan,1.34,USD,General,32703372,yashdani,2023-04-01T20:36:40Z,2023-04-01T20:36:40Z
121,32703372,30109179,Milk paneer,1.26,USD,Groceries,32703372,yashdani,2023-04-01T20:36:17Z,2023-04-01T20:36:26Z
