,id,group_id,description,cost,currency_code,category,id,first_name,created_at,updated_at
54,32703372,30109179,Floss,0.0,USD,General,32703372,yashdani,2023-08-20T21:03:17Z,2023-08-20T21:03:17Z
55,32703372,30109179,Cotton,0.0,USD,General,32703372,yashdani,2023-08-20T21:02:51Z,2023-08-20T21:02:51Z
56,32703372,30109179,Body wash,0.0,USD,General,32703372,yashdani,2023-08-20T21:02:19Z,2023-08-20T21:02:19Z
57,32703372,30109179,Dannon,2.5,USD,General,32703372,yashdani,2023-08-20T21:01:04Z,2023-08-20T21:01:04Z
58,32703372,30109179,Blueberries,2.0,USD,General,32703372,yashdani,2023-08-20T21:00:48Z,2023-08-20T21:00:48Z
59,32703372,30109179,Doritos,4.0,USD,General,32703372,yashdani,2023-08-20T21:00:37Z,2023-08-20T21:00:37Z
60,32703372,30109179,Tomato,1.37,USD,Groceries,32703372,yashdani,2023-08-20T20:58:17Z,2023-08-20T20:58:17Z
61,32703372,30109179,Paneer,2.66,USD,General,32703372,yashdani,2023-08-20T20:57:38Z,2023-08-20T20:57:38Z
62,32703372,30109179,Kurkure,0.0,USD,General,32703372,yashdani,2023-08-20T20:57:28Z,2023-08-20T20:57:28Z
63,32703372,30109179,Kurkure,0.0,USD,General,32703372,yashdani,2023-08-20T20:57:18Z,2023-08-20T20:57:18Z
64,32703372,30109179,Tomato,0.51,USD,Groceries,32703372,yashdani,2023-08-20T20:55:47Z,2023-08-20T20:55:47Z
65,32703372,30109179,Butter,1.95,USD,Groceries,32703372,yashdani,2023-08-20T20:55:30Z,2023-08-20T20:55:30Z
66,32703372,30109179,Apples,4.99,USD,Groceries,32703372,yashdani,2023-08-20T20:55:12Z,2023-08-20T20:55:12Z
67,32703372,30109179,Blueberries,0.0,USD,General,32703372,yashdani,2023-08-20T20:54:59Z,2023-08-20T20:54:59Z
68,32703372,30109179,Milk,0.0,USD,Groceries,32703372,yashdani,2023-08-20T20:54:40Z,2023-08-20T20:54:40Z
69,32703372,30109179,Calidad,0.0,USD,General,32703372,yashdani,2023-08-20T20:54:28Z,2023-08-20T20:54:28Z
70,32703372,30109179,Salsa dip,0.0,USD,General,32703372,yashdani,2023-08-20T20:54:15Z,2023-08-20T20:54:15Z
71,43357520,29433704,From oppenheimer and souravs place stay,63.0,USD,General,43357520,Meet,2023-08-20T04:35:49Z,2023-08-20T04:35:49Z
72,43357520,51843802,Payment,0.0,USD,General,43357520,Meet,2023-08-20T04:35:25Z,2023-08-20T04:35:25Z
73,43357520,52098214,Payment,0.0,USD,General,43357520,Meet,2023-08-20T04:35:14Z,2023-08-20T04:35:14Z
74,43357520,30109179,Coconut,1.09,USD,General,43357520,Meet,2023-08-17T02:00:35Z,2023-08-17T02:00:35Z
75,43357520,30109179,Roma tomato,1.12,USD,Groceries,43357520,Meet,2023-08-17T02:00:24Z,2023-08-17T02:00:24Z
76,43357520,30109179,Green chilli,0.9,USD,General,43357520,Meet,2023-08-17T01:59:39Z,2023-08-17T01:59:39Z
77,43357520,30109179,Moong,1.6,USD,General,43357520,Meet,2023-08-17T01:59:22Z,2023-08-17T01:59:22Z
78,43357520,30109179,Chole,1.5,USD,General,43357520,Meet,2023-08-17T01:59:13Z,2023-08-17T01:59:13Z
79,43357520,30109179,Cowpeas,1.6,USD,General,43357520,Meet,2023-08-17T01:59:02Z,2023-08-17T01:59:02Z
80,43357520,30109179,Rajma,1.5,USD,General,43357520,Meet,2023-08-17T01:58:39Z,2023-08-17T01:58:39Z
81,43357520,30109179,Curry leaves ,0.67,USD,Dining out,43357520,Meet,2023-08-17T01:58:30Z,2023-08-17T01:58:49Z
82,43357520,52098214,SF GINGER ,0.29,USD,Groceries,43357520,Meet,2023-08-17T01:57:32Z,2023-08-17T01:57:32Z
83,43357520,52098214,Sf pepper,0.06,USD,General,43357520,Meet,2023-08-17T01:57:03Z,2023-08-17T01:57:03Z
84,43357520,52098214,Sf watermenlon,1.49,USD,General,43357520,Meet,2023-08-17T01:56:51Z,2023-08-17T01:56:51Z
85,27555627,29433704,Ladwp Sanitation charges,0.04,USD,General,27555627,Geet,2023-08-16T14:55:33Z,2023-08-16T14:55:33Z
86,32703372,30109179,Lemon,1.0,USD,Groceries,32703372,yashdani,2023-08-10T22:10:06Z,2023-08-10T22:10:06Z
87,32703372,,Crispy rice chocolate,2.0,USD,General,32703372,yashdani,2023-08-10T22:09:39Z,2023-08-10T22:09:39Z
88,32703372,,Bananas,1.5,USD,Groceries,32703372,yashdani,2023-08-10T22:09:18Z,2023-08-10T22:09:18Z
89,32703372,,Yogurt,4.0,USD,Groceries,32703372,yashdani,2023-08-10T22:09:07Z,2023-08-10T22:09:07Z
90,32703372,30109179,Bell pepper,1.19,USD,General,32703372,yashdani,2023-08-10T22:08:50Z,2023-08-10T22:08:50Z
91,32703372,30109179,Pasta,0.5,USD,Groceries,32703372,yashdani,2023-08-10T22:08:09Z,2023-08-10T22:08:09Z
92,32703372,30109179,Ginger,0.99,USD,Groceries,32703372,yashdani,2023-08-10T22:07:57Z,2023-08-10T22:07:57Z
93,32703372,30109179,Garlic,0.89,USD,Groceries,32703372,yashdani,2023-08-10T22:07:45Z,2023-08-10T22:07:45Z
94,32703372,30109179,Serrano,0.12,USD,General,32703372,yashdani,2023-08-09T19:00:47Z,2023-08-09T19:00:47Z
95,32703372,30109179,Potato,3.0,USD,Groceries,32703372,yashdani,2023-08-09T19:00:36Z,2023-08-09T19:00:36Z
96,32703372,30109179,Onions,1.6,USD,Groceries,32703372,yashdani,2023-08-09T19:00:24Z,2023-08-09T19:00:24Z
97,32703372,30109179,Watermelon,4.0,USD,Groceries,32703372,yashdani,2023-08-09T19:00:11Z,2023-08-09T19:00:11Z
98,32703372,30109179,Roma,1.14,USD,General,32703372,yashdani,2023-08-09T18:59:54Z,2023-08-09T18:59:54Z
99,32703372,30109179,Spinach,2.5,USD,General,32703372,yashdani,2023-08-09T18:59:40Z,2023-08-09T18:59:40Z
100,32703372,30109179,Sparkling ice,0.52,USD,General,32703372,yashdani,2023-08-09T18:59:26Z,2023-08-09T18:59:26Z
101,32703372,30109179,Dishwashing soap,0.83,USD,General,32703372,yashdani,2023-08-09T18:59:07Z,2023-08-09T19:01:08Z
102,32703372,30109179,Okra,1.9,USD,General,32703372,yashdani,2023-08-09T18:57:34Z,2023-08-09T18:57:34Z
103,43357520,30109179,Desi roti,9.98,USD,Dining out,43357520,Meet,2023-08-08T16:20:00Z,2023-08-12T01:27:26Z
104,43357520,30109179,Gopi paneer ,3.99,USD,General,43357520,Meet,2023-08-08T16:18:27Z,2023-08-08T16:18:27Z
105,43357520,30109179,Laxmi rice ,4.67,USD,General,43357520,Meet,2023-08-08T16:18:10Z,2023-08-08T16:18:10Z
106,43357520,29433704,Oven pot holder ,0.25,USD,General,43357520,Meet,2023-08-08T16:15:41Z,2023-08-08T16:15:41Z
107,43357520,29433704,Shelf liner ,0.8,USD,General,43357520,Meet,2023-08-08T16:15:19Z,2023-08-08T16:15:19Z
108,43357520,29433704,Laundry coins ,10.0,USD,Services,43357520,Meet,2023-08-08T16:14:16Z,2023-08-08T16:14:16Z
109,43357520,30109179,Chobani ,1.2,USD,General,43357520,Meet,2023-08-08T16:13:49Z,2023-08-08T16:13:49Z
110,32703372,29433704,Tax,0.4,USD,General,32703372,yashdani,2023-08-07T18:46:03Z,2023-08-07T18:46:03Z
111,32703372,,Clif bars,14.0,USD,Groceries,32703372,yashdani,2023-08-07T18:45:22Z,2023-08-07T18:45:22Z
112,32703372,30109179,Spinach,2.64,USD,General,32703372,yashdani,2023-08-07T18:44:24Z,2023-08-07T18:44:24Z
113,32703372,29433704,Laundry basket,0.0,USD,Groceries,32703372,yashdani,2023-08-07T18:42:56Z,2023-08-07T18:42:56Z
114,32703372,29433704,Bath mat,2.8,USD,Household supplies,32703372,yashdani,2023-08-07T18:42:34Z,2023-08-07T18:42:34Z
115,32703372,29433704,Shower rings,0.72,USD,Household supplies,32703372,yashdani,2023-08-07T18:41:00Z,2023-08-07T18:41:00Z
116,43357520,30109179,Onions ,0.46,USD,Groceries,43357520,Meet,2023-08-06T21:50:19Z,2023-08-06T21:50:19Z
117,43357520,30109179,Sparkling ice,1.0,USD,General,43357520,Meet,2023-08-06T21:50:01Z,2023-08-06T21:50:01Z
118,43357520,30109179,Roma tomato ,0.48,USD,Groceries,43357520,Meet,2023-08-06T21:49:26Z,2023-08-06T21:49:26Z
119,43357520,30109179,Green pepper,0.07,USD,General,43357520,Meet,2023-08-06T21:49:05Z,2023-08-06T21:49:05Z
120,43357520,30109179,Ginger ,0.08,USD,Groceries,43357520,Meet,2023-08-06T21:48:48Z,2023-08-06T21:48:48Z
121,43357520,30109179,Pepsi,0.65,USD,General,43357520,Meet,2023-08-06T21:41:49Z,2023-08-06T21:41:49Z
122,43357520,29433704,Uhaul,14.17,USD,General,43357520,Meet,2023-08-06T21:41:25Z,2023-08-06T21:41:25Z
123,43357520,52098214,Bananas,0.49,USD,Groceries,43357520,Meet,2023-08-05T04:43:53Z,2023-08-05T04:43:53Z
124,43357520,52098214,Himalayan house ,16.0,USD,General,43357520,Meet,2023-08-05T04:43:00Z,2023-08-05T04:43:00Z
125,32703372,29433704,Uhaul lyft,2.95,USD,Taxi,32703372,yashdani,2023-08-04T00:29:31Z,2023-08-04T00:29:31Z
126,43357520,52098214,Chipotle,9.88,USD,Dining out,43357520,Meet,2023-08-03T18:00:29Z,2023-08-03T18:00:38Z
127,43357520,52098214,Pizza please ,10.4,USD,Dining out,43357520,Meet,2023-08-03T17:56:36Z,2023-08-03T17:56:36Z
128,43357520,52098214,Lentil and garlic naan,3.52,USD,Groceries,43357520,Meet,2023-08-03T17:55:22Z,2023-08-03T17:55:22Z
129,43357520,48657130,Payment,0.0,USD,General,43357520,Meet,2023-08-03T16:59:59Z,2023-08-03T16:59:59Z
130,43357520,29433704,From hookah lounge group,8.68,USD,Entertainment - Other,43357520,Meet,2023-08-03T16:55:34Z,2023-08-03T16:55:50Z
131,43357520,29433704,UHaul,22.3,USD,General,43357520,Meet,2023-08-01T19:01:39Z,2023-08-01T19:01:39Z
132,43357520,30109179,Uhaul,22.29,USD,General,43357520,Meet,2023-08-01T18:59:05Z,2023-08-01T19:01:47Z
133,43357520,30109179,Subway,8.29,USD,Dining out,43357520,Meet,2023-08-01T18:57:41Z,2023-08-01T18:57:41Z
134,43357520,30109179,Anarbagh,15.0,USD,General,43357520,Meet,2023-08-01T18:56:56Z,2023-08-01T18:56:56Z
